"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10214684, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214684, SEN S/N: 10200844)","Current, mA (LGR S/N: 10214684, SEN S/N: 10200844)","Wetness, % (LGR S/N: 10214684, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10213739, LBL: 10213739)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10222768, LBL: 10222768)","Temp, °C (LGR S/N: 10214684, SEN S/N: 10359305)","RH, % (LGR S/N: 10214684, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214684, SEN S/N: 10359305)","Water Content, m³/m³ (LGR S/N: 10214684, SEN S/N: 10465840)","Batt, V (LGR S/N: 10214684)"
1176,2014-02-26 20:10:00,0.6,-0.1988,0.0000,100.00,18.390,17.986,15.724,79.000,12.1,0.1199,4.321
1177,2014-02-26 20:15:00,0.6,-0.1988,0.0000,97.65,18.366,17.962,15.629,79.800,12.2,0.1199,4.321
1178,2014-02-26 20:20:00,0.6,-0.1988,0.0000,87.06,18.366,17.938,15.629,80.000,12.2,0.1204,4.321
1179,2014-02-26 20:25:00,0.6,-0.1988,0.0000,80.59,18.366,17.938,15.629,79.900,12.2,0.1204,4.321
1180,2014-02-26 20:30:00,0.6,-0.1988,0.0000,67.06,18.343,17.915,15.676,80.100,12.3,0.1199,4.321
1181,2014-02-26 20:35:00,0.6,-0.1988,0.0000,52.35,18.319,17.915,15.724,79.900,12.3,0.1199,4.321
1182,2014-02-26 20:40:00,0.6,-0.1988,0.0000,42.35,18.319,17.891,15.891,78.200,12.1,0.1199,4.321
1183,2014-02-26 20:45:00,0.6,-0.1988,0.0000,38.82,18.319,17.891,15.963,78.100,12.2,0.1199,4.321
1184,2014-02-26 20:50:00,0.6,-0.1988,0.0000,33.53,18.319,17.867,16.058,76.900,12.0,0.1199,4.321
1185,2014-02-26 20:55:00,0.6,-0.1988,0.0000,20.00,18.295,17.843,16.106,75.500,11.8,0.1194,4.315
1186,2014-02-26 21:00:00,0.6,-0.1988,0.0000,10.59,18.271,17.843,16.106,75.200,11.7,0.1199,4.321
1187,2014-02-26 21:05:00,0.6,-0.1988,0.0000,5.29,18.271,17.819,16.106,75.100,11.7,0.1199,4.333
1188,2014-02-26 21:10:00,0.6,-0.1988,0.0000,4.71,18.271,17.796,16.153,75.300,11.8,0.1194,4.321
1189,2014-02-26 21:15:00,0.6,-0.1988,0.0000,4.71,18.271,17.772,16.153,75.600,11.9,0.1194,4.315
1190,2014-02-26 21:20:00,0.6,-0.1988,0.0000,4.71,18.247,17.748,16.153,75.700,11.9,0.1199,4.315
1191,2014-02-26 21:25:00,0.6,-0.1988,0.0000,4.71,18.224,17.748,16.177,75.700,11.9,0.1194,4.315
1192,2014-02-26 21:30:00,0.6,-0.1988,0.0000,4.12,18.224,17.748,16.177,75.900,11.9,0.1194,4.315
1193,2014-02-26 21:35:00,0.6,-0.1988,0.0000,4.71,18.224,17.724,16.177,76.300,12.0,0.1194,4.315
1194,2014-02-26 21:40:00,0.6,-0.1988,0.0000,4.12,18.200,17.701,16.177,76.300,12.0,0.1194,4.315
1195,2014-02-26 21:45:00,0.6,-0.1988,0.0000,4.71,18.200,17.701,16.201,76.400,12.1,0.1194,4.315
1196,2014-02-26 21:50:00,0.6,-0.1988,0.0000,4.71,18.176,17.701,16.201,76.800,12.1,0.1189,4.315
1197,2014-02-26 21:55:00,0.6,-0.1988,0.0000,4.12,18.176,17.701,16.201,76.300,12.0,0.1194,4.315
1198,2014-02-26 22:00:00,0.6,-0.1988,0.0000,4.12,18.176,17.677,16.225,76.400,12.1,0.1194,4.315
1199,2014-02-26 22:05:00,0.6,-0.1988,0.0000,4.12,18.152,17.677,16.225,76.300,12.1,0.1194,4.315
1200,2014-02-26 22:10:00,0.6,-0.1988,0.0000,4.71,18.152,17.677,16.249,76.800,12.2,0.1194,4.315
1201,2014-02-26 22:15:00,0.6,-0.1988,0.0000,4.12,18.152,17.677,16.249,76.300,12.1,0.1194,4.315
1202,2014-02-26 22:20:00,0.6,-0.1988,0.0000,3.53,18.129,17.653,16.249,75.800,12.0,0.1194,4.315
1203,2014-02-26 22:25:00,0.6,-0.1988,0.0000,3.53,18.129,17.653,16.272,75.300,11.9,0.1194,4.315
1204,2014-02-26 22:30:00,0.6,-0.1988,0.0000,3.53,18.129,17.653,16.272,75.100,11.9,0.1194,4.315
1205,2014-02-26 22:35:00,0.6,-0.1988,0.0000,3.53,18.129,17.653,16.296,74.800,11.8,0.1194,4.315
1206,2014-02-26 22:40:00,0.6,-0.1988,0.0000,2.94,18.105,17.629,16.320,74.100,11.7,0.1194,4.309
1207,2014-02-26 22:45:00,0.6,-0.1988,0.0000,2.94,18.105,17.605,16.320,73.800,11.7,0.1194,4.315
1208,2014-02-26 22:50:00,0.6,-0.1988,0.0000,2.94,18.081,17.605,16.320,73.800,11.7,0.1194,4.315
1209,2014-02-26 22:55:00,0.6,-0.1988,0.0000,2.94,18.081,17.582,16.320,73.800,11.7,0.1194,4.309
1210,2014-02-26 23:00:00,0.6,-0.1988,0.0000,2.94,18.081,17.582,16.320,73.800,11.7,0.1194,4.309
1211,2014-02-26 23:05:00,0.6,-0.1988,0.0000,2.94,18.081,17.582,16.320,73.900,11.7,0.1194,4.315
1212,2014-02-26 23:10:00,0.6,-0.1988,0.0000,17.65,18.081,17.582,16.296,73.900,11.7,0.1194,4.309
1213,2014-02-26 23:15:00,0.6,-0.1988,0.0000,48.24,18.057,17.558,16.129,74.500,11.6,0.1194,4.309
1214,2014-02-26 23:20:00,0.6,-0.1988,0.0000,77.65,18.057,17.558,15.915,75.900,11.7,0.1199,4.309
1215,2014-02-26 23:25:00,0.6,-0.1988,0.0000,100.00,18.033,17.558,15.390,78.400,11.7,0.1204,4.309
1216,2014-02-26 23:30:00,0.6,-0.1988,0.0000,100.00,18.033,17.534,15.223,79.300,11.7,0.1204,4.309
1217,2014-02-26 23:35:00,0.6,-0.1988,0.0000,100.00,18.033,17.510,15.247,80.000,11.8,0.1209,4.309
1218,2014-02-26 23:40:00,0.6,-0.1988,0.0000,100.00,18.033,17.486,15.055,81.700,12.0,0.1219,4.309
1219,2014-02-26 23:45:00,0.6,-0.1988,0.0000,100.00,18.010,17.463,14.337,84.700,11.8,0.1204,4.309
1220,2014-02-26 23:50:00,0.6,-0.1988,0.0000,100.00,17.891,17.368,13.786,87.300,11.7,0.1224,4.309
1221,2014-02-26 23:55:00,0.6,-0.1988,0.0000,100.00,17.463,17.201,13.594,89.300,11.9,0.1251,4.309
1222,2014-02-27 00:00:00,0.6,-0.1988,0.0000,100.00,16.701,17.011,13.546,90.800,12.1,0.1237,4.309
1223,2014-02-27 00:05:00,0.6,-0.1988,0.0000,100.00,16.201,16.820,13.618,91.600,12.3,0.1251,4.309
1224,2014-02-27 00:10:00,0.6,-0.1988,0.0000,100.00,16.058,16.677,13.642,92.100,12.4,0.1271,4.309
1225,2014-02-27 00:15:00,0.6,-0.1988,0.0000,100.00,16.058,16.582,13.642,92.400,12.4,0.1281,4.309
1226,2014-02-27 00:20:00,0.6,-0.1988,0.0000,100.00,16.082,16.487,13.666,92.700,12.5,0.1285,4.309
1227,2014-02-27 00:25:00,0.6,-0.1988,0.0000,100.00,16.106,16.439,13.666,92.900,12.6,0.1285,4.309
1228,2014-02-27 00:30:00,0.6,-0.1988,0.0000,100.00,16.129,16.368,13.497,93.200,12.4,0.1285,4.309
1229,2014-02-27 00:35:00,0.6,-0.1988,0.0000,100.00,16.177,16.320,13.497,93.300,12.5,0.1290,4.309
1230,2014-02-27 00:40:00,0.6,-0.1988,0.0000,100.00,16.201,16.296,13.377,93.400,12.3,0.1297,4.309
1231,2014-02-27 00:45:00,0.6,-0.1988,0.0000,100.00,16.249,16.249,13.281,93.500,12.3,0.1285,4.309
1232,2014-02-27 00:50:00,0.6,-0.1988,0.0000,100.00,16.249,16.201,13.257,93.600,12.3,0.1331,4.309
1233,2014-02-27 00:55:00,0.6,-0.1988,0.0000,100.00,15.986,16.010,13.257,93.800,12.3,0.1519,4.309
1234,2014-02-27 01:00:00,0.6,-0.1988,0.0000,100.00,15.676,15.843,13.329,94.000,12.4,0.1667,4.309
1235,2014-02-27 01:05:00,0.6,-0.2039,0.0000,100.00,15.366,15.748,13.329,94.200,12.4,0.1853,4.303
1236,2014-02-27 01:10:00,0.6,-0.1988,0.0000,100.00,14.984,15.557,13.257,94.300,12.4,0.1994,4.309
1237,2014-02-27 01:15:00,0.6,-0.1988,0.0000,100.00,14.864,15.414,13.257,94.500,12.4,0.2003,4.309
1238,2014-02-27 01:20:00,0.6,-0.1988,0.0000,100.00,14.936,15.342,13.353,94.700,12.5,0.2003,4.309
1239,2014-02-27 01:25:00,0.6,-0.1988,0.0000,100.00,14.960,15.318,13.401,94.900,12.6,0.2035,4.303
1240,2014-02-27 01:30:00,0.6,-0.1988,0.0000,100.00,14.984,15.318,13.425,95.000,12.7,0.2061,4.309
1241,2014-02-27 01:35:00,0.6,-0.1988,0.0000,100.00,15.008,15.294,13.353,95.100,12.6,0.2083,4.303
1242,2014-02-27 01:40:00,0.6,-0.1988,0.0000,100.00,15.031,15.294,13.401,95.200,12.7,0.2100,4.303
1243,2014-02-27 01:45:00,0.6,-0.1988,0.0000,100.00,15.055,15.294,13.353,95.200,12.6,0.2117,4.303
1244,2014-02-27 01:50:00,0.6,-0.1988,0.0000,100.00,15.079,15.270,13.257,95.500,12.6,0.2131,4.303
1245,2014-02-27 01:55:00,0.6,-0.1988,0.0000,100.00,14.984,15.247,13.233,95.500,12.5,0.2282,4.303
1246,2014-02-27 02:00:00,0.6,-0.1988,0.0000,100.00,14.745,14.936,13.185,95.500,12.5,0.2557,4.303
1247,2014-02-27 02:05:00,0.6,-0.1988,0.0000,100.00,14.577,14.697,13.209,95.700,12.6,0.2657,4.303
1248,2014-02-27 02:10:00,0.6,-0.1988,0.0000,100.00,14.361,14.505,13.209,95.700,12.6,0.2796,4.303
1249,2014-02-27 02:15:00,0.6,-0.1988,0.0000,100.00,14.170,14.314,13.161,95.900,12.5,0.2887,4.303
1250,2014-02-27 02:20:00,0.6,-0.1988,0.0000,100.00,14.050,14.218,13.209,95.900,12.6,0.2935,4.303
1251,2014-02-27 02:25:00,0.6,-0.1988,0.0000,100.00,13.930,14.146,13.209,96.000,12.6,0.3011,4.303
1252,2014-02-27 02:30:00,0.6,-0.1988,0.0000,100.00,13.858,14.050,13.233,96.000,12.6,0.3066,4.303
1253,2014-02-27 02:35:00,0.6,-0.1988,0.0000,100.00,13.762,14.026,13.209,96.000,12.6,0.3098,4.303
1254,2014-02-27 02:40:00,0.6,-0.1988,0.0000,100.00,13.714,14.002,13.185,96.200,12.6,0.3125,4.303
1255,2014-02-27 02:45:00,0.6,-0.1988,0.0000,98.82,13.642,13.930,13.137,96.200,12.6,0.3171,4.303
1256,2014-02-27 02:50:00,0.6,-0.1988,0.0000,97.65,13.594,13.810,13.161,96.200,12.6,0.3252,4.303
1257,2014-02-27 02:55:00,0.6,-0.1988,0.0000,98.82,13.570,13.762,13.112,96.300,12.6,0.3384,4.303
1258,2014-02-27 03:00:00,0.6,-0.1988,0.0000,100.00,13.546,13.738,13.040,96.400,12.5,0.3481,4.303
1259,2014-02-27 03:05:00,0.6,-0.1988,0.0000,100.00,13.522,13.738,13.088,96.400,12.5,0.3537,4.303
1260,2014-02-27 03:10:00,0.6,-0.1988,0.0000,100.00,13.497,13.738,13.137,96.400,12.6,0.3578,4.303
1261,2014-02-27 03:15:00,0.6,-0.1988,0.0000,97.65,13.497,13.738,13.209,96.500,12.7,0.3632,4.303
1262,2014-02-27 03:20:00,0.6,-0.2039,0.0000,100.00,13.449,13.666,13.161,96.600,12.6,0.3705,4.303
1263,2014-02-27 03:25:00,0.6,-0.1988,0.0000,98.82,13.449,13.642,13.209,96.600,12.7,0.3751,4.303
1264,2014-02-27 03:30:00,0.6,-0.1988,0.0000,100.00,13.449,13.666,13.233,96.700,12.7,0.3769,4.303
1265,2014-02-27 03:35:00,0.6,-0.1988,0.0000,100.00,13.449,13.714,13.257,96.700,12.8,0.3787,4.303
1266,2014-02-27 03:40:00,0.6,-0.1988,0.0000,100.00,13.449,13.714,13.305,96.800,12.8,0.3829,4.303
1267,2014-02-27 03:45:00,0.6,-0.1988,0.0000,100.00,13.449,13.738,13.353,96.800,12.9,0.3834,4.303
1268,2014-02-27 03:50:00,0.6,-0.1988,0.0000,100.00,13.473,13.762,13.377,96.800,12.9,0.3547,4.303
1269,2014-02-27 03:55:00,0.6,-0.1988,0.0000,100.00,13.497,13.810,13.353,96.900,12.9,0.3471,4.303
1270,2014-02-27 04:00:00,0.6,-0.1988,0.0000,100.00,13.497,13.834,13.377,97.000,12.9,0.3476,4.303
1271,2014-02-27 04:05:00,0.6,-0.1988,0.0000,100.00,13.546,13.834,13.233,96.900,12.8,0.3476,4.303
1272,2014-02-27 04:10:00,0.6,-0.2039,0.0000,100.00,13.546,13.858,13.209,97.000,12.8,0.3500,4.303
1273,2014-02-27 04:15:00,0.6,-0.1988,0.0000,100.00,13.570,13.858,13.185,97.100,12.8,0.3521,4.303
1274,2014-02-27 04:20:00,0.6,-0.2039,0.0000,100.00,13.594,13.810,13.185,97.200,12.8,0.3594,4.303
1275,2014-02-27 04:25:00,0.6,-0.1988,0.0000,100.00,13.570,13.762,13.185,97.100,12.8,0.3611,4.303
1276,2014-02-27 04:30:00,0.6,-0.1988,0.0000,98.24,13.570,13.714,13.209,97.200,12.8,0.3740,4.303
1277,2014-02-27 04:35:00,0.6,-0.1988,0.0000,100.00,13.546,13.642,13.209,97.200,12.8,0.3877,4.303
1278,2014-02-27 04:40:00,0.6,-0.1988,0.0000,100.00,13.546,13.594,13.088,97.300,12.7,0.3909,4.303
1279,2014-02-27 04:45:00,0.6,-0.1988,0.0000,100.00,13.522,13.570,13.064,97.400,12.7,0.3964,4.303
1280,2014-02-27 04:50:00,0.6,-0.1988,0.0000,100.00,13.497,13.546,13.064,97.500,12.7,0.3985,4.303
1281,2014-02-27 04:55:00,0.6,-0.1988,0.0000,100.00,13.497,13.546,13.040,97.600,12.7,0.3997,4.303
1282,2014-02-27 05:00:00,0.6,-0.1988,0.0000,100.00,13.473,13.522,13.064,97.600,12.7,0.4029,4.303
1283,2014-02-27 05:05:00,0.6,-0.1988,0.0000,100.00,13.449,13.522,13.161,97.700,12.8,0.4036,4.303
1284,2014-02-27 05:10:00,0.6,-0.1988,0.0000,100.00,13.449,13.522,13.161,97.800,12.8,0.4048,4.303
1285,2014-02-27 05:15:00,0.6,-0.1988,0.0000,100.00,13.425,13.497,13.161,97.900,12.9,0.4095,4.303
1286,2014-02-27 05:20:00,0.6,-0.1988,0.0000,100.00,13.401,13.473,13.185,97.900,12.9,0.4121,4.303
1287,2014-02-27 05:25:00,0.6,-0.2039,0.0000,100.00,13.401,13.473,13.233,97.900,12.9,0.4169,4.303
1288,2014-02-27 05:30:00,0.6,-0.1988,0.0000,100.00,13.401,13.449,13.329,98.000,13.0,0.4188,4.303
1289,2014-02-27 05:35:00,0.6,-0.1988,0.0000,100.00,13.401,13.473,13.377,98.000,13.1,0.4202,4.303
1290,2014-02-27 05:40:00,0.6,-0.1988,0.0000,100.00,13.401,13.497,13.401,98.000,13.1,0.4029,4.303
1291,2014-02-27 05:45:00,0.6,-0.1988,0.0000,100.00,13.401,13.546,13.401,98.100,13.1,0.3829,4.303
1292,2014-02-27 05:50:00,0.6,-0.1988,0.0000,100.00,13.425,13.570,13.449,98.300,13.2,0.3751,4.303
1293,2014-02-27 05:55:00,0.6,-0.1988,0.0000,100.00,13.449,13.594,13.473,98.300,13.2,0.3722,4.303
1294,2014-02-27 06:00:00,0.6,-0.1988,0.0000,100.00,13.449,13.618,13.473,98.200,13.2,0.3711,4.303
1295,2014-02-27 06:05:00,0.6,-0.1988,0.0000,100.00,13.473,13.642,13.473,98.300,13.2,0.3699,4.303
1296,2014-02-27 06:10:00,0.6,-0.1988,0.0000,100.00,13.497,13.666,13.449,98.300,13.2,0.3688,4.303
1297,2014-02-27 06:15:00,0.6,-0.1988,0.0000,100.00,13.497,13.690,13.449,98.400,13.2,0.3660,4.303
1298,2014-02-27 06:20:00,0.6,-0.1988,0.0000,100.00,13.522,13.690,13.473,98.400,13.2,0.3643,4.303
1299,2014-02-27 06:25:00,0.6,-0.1988,0.0000,100.00,13.546,13.714,13.497,98.400,13.3,0.3628,4.303
1300,2014-02-27 06:30:00,0.6,-0.2039,0.0000,100.00,13.570,13.714,13.425,98.400,13.2,0.3611,4.303
1301,2014-02-27 06:35:00,1.9,-0.1988,0.0000,100.00,13.594,13.714,13.425,98.400,13.2,0.3600,4.303
1302,2014-02-27 06:40:00,3.1,-0.1988,0.0000,100.00,13.594,13.714,13.473,98.500,13.3,0.3590,4.303
1303,2014-02-27 06:45:00,3.1,-0.1988,0.0000,100.00,13.618,13.738,13.425,98.400,13.2,0.3578,4.303
1304,2014-02-27 06:50:00,9.4,-0.1988,0.0000,100.00,13.642,13.738,13.497,98.400,13.3,0.3568,4.303
1305,2014-02-27 06:55:00,9.4,-0.1988,0.0000,100.00,13.642,13.762,13.570,98.600,13.4,0.3563,4.303
1306,2014-02-27 07:00:00,10.6,-0.1988,0.0000,100.00,13.666,13.786,13.642,98.500,13.4,0.3557,4.303
1307,2014-02-27 07:05:00,14.4,-0.1988,0.0000,100.00,13.690,13.810,13.738,98.500,13.5,0.3553,4.303
1308,2014-02-27 07:10:00,19.4,-0.1988,0.0000,100.00,13.690,13.834,13.762,98.500,13.5,0.3542,4.315
1309,2014-02-27 07:15:00,14.4,-0.1988,0.0000,100.00,13.714,13.858,13.810,98.500,13.6,0.3537,4.321
1310,2014-02-27 07:20:00,18.1,-0.1988,0.0000,100.00,13.738,13.882,13.810,98.600,13.6,0.3531,4.321
1311,2014-02-27 07:25:00,16.9,-0.1988,0.0000,100.00,13.762,13.906,13.834,98.600,13.6,0.3526,4.327
1312,2014-02-27 07:30:00,18.1,-0.1988,0.0000,100.00,13.786,13.906,13.738,98.500,13.5,0.3521,4.333
1313,2014-02-27 07:35:00,31.9,-0.1988,0.0000,100.00,13.786,13.906,13.738,98.500,13.5,0.3516,4.351
1314,2014-02-27 07:40:00,34.4,-0.1988,0.0000,100.00,13.810,13.906,13.882,98.600,13.7,0.3511,4.363
1315,2014-02-27 07:45:00,38.1,-0.2039,0.0000,100.00,13.834,13.906,14.002,98.600,13.8,0.3506,4.345
1316,2014-02-27 07:50:00,41.9,-0.1988,0.0000,100.00,13.834,13.906,14.122,98.500,13.9,0.3506,4.339
1317,2014-02-27 07:55:00,30.6,-0.1988,0.0000,100.00,13.858,13.930,14.026,98.600,13.8,0.3500,4.339
1318,2014-02-27 08:00:00,45.6,-0.1988,0.0000,100.00,13.882,13.930,14.098,98.600,13.9,0.3496,4.333
1319,2014-02-27 08:05:00,41.9,-0.1988,0.0000,100.00,13.882,13.954,14.314,98.700,14.1,0.3490,4.345
1320,2014-02-27 08:10:00,31.9,-0.1988,0.0000,100.00,13.882,13.978,14.481,98.600,14.3,0.3490,4.345
1321,2014-02-27 08:15:00,51.9,-0.1988,0.0000,100.00,13.930,14.002,14.601,98.700,14.4,0.3486,4.339
1322,2014-02-27 08:20:00,54.4,-0.1988,0.0000,100.00,13.930,14.002,14.745,98.600,14.5,0.3481,4.339
1323,2014-02-27 08:25:00,55.6,-0.1988,0.0000,100.00,13.954,14.050,14.936,98.700,14.8,0.3476,4.333
1324,2014-02-27 08:30:00,61.9,-0.1988,0.0000,95.29,13.978,14.074,15.031,98.700,14.8,0.3476,4.339
1325,2014-02-27 08:35:00,61.9,-0.1988,0.0000,71.18,13.978,14.122,15.151,98.600,15.0,0.3471,4.339
1326,2014-02-27 08:40:00,66.9,-0.1988,0.0000,52.35,14.002,14.170,14.984,98.600,14.8,0.3466,4.339
1327,2014-02-27 08:45:00,61.9,-0.1988,0.0000,40.59,14.026,14.194,14.984,98.500,14.8,0.3466,4.333
1328,2014-02-27 08:50:00,69.4,-0.2039,0.0000,36.47,14.050,14.242,15.557,98.500,15.3,0.3461,4.333
1329,2014-02-27 08:55:00,54.4,-0.1988,0.0000,27.65,14.074,14.290,15.748,98.300,15.5,0.3457,4.351
1330,2014-02-27 09:00:00,74.4,-0.1988,0.0000,18.82,14.098,14.337,15.127,97.900,14.8,0.3461,4.339
1331,2014-02-27 09:05:00,73.1,-0.1988,0.0000,15.29,14.122,14.385,15.151,98.000,14.9,0.3451,4.339
1332,2014-02-27 09:10:00,90.6,-0.1988,0.0000,15.88,14.146,14.409,15.533,98.000,15.2,0.3451,4.339
1333,2014-02-27 09:15:00,81.9,-0.1988,0.0000,15.29,14.170,14.457,15.652,97.400,15.3,0.3451,4.351
1334,2014-02-27 09:20:00,520.6,-0.1988,0.0000,14.71,14.218,14.529,15.867,97.700,15.5,0.3451,4.339
1335,2014-02-27 09:25:00,489.4,-0.1988,0.0000,14.12,14.242,14.577,16.177,97.500,15.8,0.3447,4.339
1336,2014-02-27 09:30:00,405.6,-0.1988,0.0000,12.94,14.266,14.649,16.320,97.400,15.9,0.3447,4.357
1337,2014-02-27 09:35:00,234.4,-0.1988,0.0000,12.94,14.314,14.721,16.177,97.800,15.8,0.3447,4.339
1338,2014-02-27 09:40:00,446.9,-0.1988,0.0000,11.18,14.337,14.768,16.582,98.100,16.3,0.3441,4.339
1339,2014-02-27 09:45:00,543.1,-0.1988,0.0000,9.41,14.361,14.840,17.272,98.100,17.0,0.3437,4.339
1340,2014-02-27 09:50:00,604.4,-0.1988,0.0000,8.24,14.409,14.912,18.057,98.000,17.8,0.3437,4.333
1341,2014-02-27 09:55:00,356.9,-0.1988,0.0000,7.06,14.457,15.008,17.986,97.300,17.6,0.3437,4.345
1342,2014-02-27 10:00:00,625.6,-0.1988,0.0000,7.06,14.481,15.127,17.843,97.300,17.4,0.3432,4.339
1343,2014-02-27 10:05:00,633.1,-0.1988,0.0000,5.88,14.529,15.270,18.414,96.100,17.8,0.3432,4.339
1344,2014-02-27 10:10:00,535.6,-0.1988,0.0000,4.71,14.577,15.390,18.414,90.400,16.8,0.3432,4.333
1345,2014-02-27 10:15:00,614.4,-0.1988,0.0000,4.12,14.649,15.676,18.533,87.100,16.4,0.3427,4.363
1346,2014-02-27 10:20:00,360.6,-0.1988,0.0000,2.35,14.721,16.010,18.771,86.100,16.4,0.3427,4.363
1347,2014-02-27 10:25:00,560.6,-0.1988,0.0000,1.76,14.816,16.344,18.889,83.800,16.1,0.3422,4.339
1348,2014-02-27 10:30:00,591.9,-0.1988,0.0000,1.76,14.912,16.606,18.652,79.100,15.0,0.3422,4.333
1349,2014-02-27 10:35:00,638.1,-0.1988,0.0000,1.76,15.031,16.892,19.532,79.000,15.8,0.3422,4.333
1350,2014-02-27 10:40:00,640.6,-0.1988,0.0000,1.76,15.127,17.082,19.175,78.100,15.3,0.3418,4.369
1351,2014-02-27 10:45:00,674.4,-0.1988,0.0000,1.76,15.270,17.153,19.817,76.400,15.6,0.3412,4.351
1352,2014-02-27 10:50:00,681.9,-0.1988,0.0000,1.76,15.366,17.368,20.317,74.700,15.7,0.3412,4.345
1353,2014-02-27 10:55:00,678.1,-0.1988,0.0000,1.76,15.485,17.605,20.365,70.100,14.8,0.3412,4.339
1354,2014-02-27 11:00:00,675.6,-0.1988,0.0000,1.76,15.605,17.843,20.674,69.600,14.9,0.3408,4.339
1355,2014-02-27 11:05:00,674.4,-0.1988,0.0000,1.76,15.724,18.152,21.724,66.200,15.2,0.3408,4.339
1356,2014-02-27 11:10:00,680.6,-0.1988,0.0000,1.18,15.843,18.509,22.465,64.900,15.6,0.3408,4.333
1357,2014-02-27 11:15:00,685.6,-0.1988,0.0000,1.18,15.986,18.842,22.872,63.500,15.6,0.3403,4.369
1358,2014-02-27 11:20:00,715.6,-0.1988,0.0000,1.18,16.129,19.151,22.250,60.100,14.2,0.3403,4.351
1359,2014-02-27 11:25:00,730.6,-0.1988,0.0000,1.18,16.272,19.413,22.800,60.500,14.8,0.3399,4.345
1360,2014-02-27 11:30:00,629.4,-0.1988,0.0000,1.18,16.392,19.627,21.748,55.100,12.4,0.3393,4.339
1361,2014-02-27 11:35:00,574.4,-0.1988,0.0000,1.76,16.534,19.674,22.058,57.600,13.3,0.3393,4.339
1362,2014-02-27 11:40:00,576.9,-0.1988,0.0000,1.18,16.654,19.698,22.609,52.700,12.5,0.3393,4.333
1363,2014-02-27 11:45:00,476.9,-0.1988,0.0000,1.76,16.749,19.698,23.088,52.700,12.9,0.3384,4.333
1364,2014-02-27 11:50:00,450.6,-0.1988,0.0000,1.18,16.844,19.674,22.776,53.300,12.8,0.3384,4.369
1365,2014-02-27 11:55:00,439.4,-0.1988,0.0000,1.18,16.892,19.603,22.345,52.900,12.3,0.3384,4.351
1366,2014-02-27 12:00:00,535.6,-0.1988,0.0000,1.18,16.939,19.484,22.226,51.500,11.8,0.3380,4.345
1367,2014-02-27 12:05:00,601.9,-0.1988,0.0000,1.18,17.011,19.389,22.513,51.500,12.0,0.3376,4.339
1368,2014-02-27 12:10:00,620.6,-0.1988,0.0000,1.76,17.034,19.365,22.872,52.100,12.5,0.3376,4.339
1369,2014-02-27 12:15:00,173.1,-0.1988,0.0000,1.76,17.058,19.318,22.345,50.000,11.4,0.3371,4.339
1370,2014-02-27 12:20:00,366.9,-0.1988,0.0000,1.18,17.082,19.222,22.321,49.800,11.4,0.3367,4.333
1371,2014-02-27 12:25:00,204.4,-0.1988,0.0000,1.18,17.082,19.103,21.963,52.600,11.9,0.3367,4.393
1372,2014-02-27 12:30:00,558.1,-0.1988,0.0000,1.18,17.082,18.985,22.369,51.300,11.8,0.3361,4.351
1373,2014-02-27 12:35:00,633.1,-0.1988,0.0000,1.18,17.106,18.889,22.681,49.900,11.7,0.3361,4.345
1374,2014-02-27 12:40:00,656.9,-0.1988,0.0000,1.18,17.106,18.818,23.545,49.400,12.4,0.3357,4.339
1375,2014-02-27 12:45:00,641.9,-0.1988,0.0000,1.76,17.130,18.818,24.726,47.300,12.8,0.3357,4.339
1376,2014-02-27 12:50:00,504.4,-0.1988,0.0000,1.76,17.130,18.866,24.919,47.500,13.0,0.3357,4.333
1377,2014-02-27 12:55:00,499.4,-0.1988,0.0000,1.76,17.177,18.937,24.677,47.000,12.6,0.3352,4.333
1378,2014-02-27 13:00:00,645.6,-0.1988,0.0000,1.76,17.225,18.985,24.267,47.000,12.3,0.3348,4.393
1379,2014-02-27 13:05:00,210.6,-0.1988,0.0000,1.76,17.249,19.056,23.545,46.500,11.4,0.3348,4.357
1380,2014-02-27 13:10:00,431.9,-0.1988,0.0000,1.18,17.296,19.080,22.250,53.000,12.2,0.3348,4.345
1381,2014-02-27 13:15:00,319.4,-0.1988,0.0000,1.18,17.320,19.032,21.867,60.100,13.8,0.3343,4.339
1382,2014-02-27 13:20:00,314.4,-0.1988,0.0000,1.18,17.368,19.032,21.342,60.600,13.4,0.3343,4.339
1383,2014-02-27 13:25:00,498.1,-0.1988,0.0000,1.18,17.415,19.056,21.223,62.200,13.7,0.3339,4.339
1384,2014-02-27 13:30:00,543.1,-0.1988,0.0000,1.18,17.439,19.080,21.987,62.200,14.4,0.3335,4.333
1385,2014-02-27 13:35:00,529.4,-0.1988,0.0000,1.18,17.486,19.175,22.154,60.400,14.1,0.3335,4.333
1386,2014-02-27 13:40:00,535.6,-0.1988,0.0000,1.18,17.510,19.318,21.867,62.700,14.5,0.3330,4.393
1387,2014-02-27 13:45:00,470.6,-0.1988,0.0000,1.18,17.582,19.436,21.199,61.700,13.6,0.3330,4.357
