"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214687, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214687, SEN S/N: 10200843)","Current, mA (LGR S/N: 10214687, SEN S/N: 10200843)","Wetness, % (LGR S/N: 10214687, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10222768, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214687, SEN S/N: 10222871)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10359305)","RH, % (LGR S/N: 10214687, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214687, SEN S/N: 10359305)","Batt, V (LGR S/N: 10214687)"
1739,2013-08-22 16:40:00,48.1,-0.2039,0.0000,1.76,30.596,31.230,0.0544,27.677,38.900,12.4,4.351
1740,2013-08-22 16:45:00,45.6,-0.2039,0.0000,1.18,30.621,31.204,0.0536,26.965,40.400,12.4,4.339
1741,2013-08-22 16:50:00,50.6,-0.2039,0.0000,1.18,30.621,31.153,0.0536,26.231,41.600,12.2,4.315
1742,2013-08-22 16:55:00,51.9,-0.2039,0.0000,1.18,30.596,31.077,0.0536,26.426,41.100,12.2,4.303
1743,2013-08-22 17:00:00,48.1,-0.2039,0.0000,1.18,30.520,30.976,0.0536,26.231,41.900,12.3,4.303
1744,2013-08-22 17:05:00,45.6,-0.2039,0.0000,1.18,30.444,30.849,0.0528,25.550,44.200,12.5,4.303
1745,2013-08-22 17:10:00,46.9,-0.2039,0.0000,1.18,30.343,30.722,0.0528,25.647,46.500,13.3,4.297
1746,2013-08-22 17:15:00,36.9,-0.2039,0.0000,0.59,30.243,30.596,0.0528,25.380,45.800,12.9,4.297
1747,2013-08-22 17:20:00,34.4,-0.2039,0.0000,0.59,30.142,30.444,0.0528,25.477,46.600,13.2,4.297
1748,2013-08-22 17:25:00,33.1,-0.2039,0.0000,0.59,30.016,30.293,0.0528,25.550,46.200,13.2,4.291
1749,2013-08-22 17:30:00,31.9,-0.2039,0.0000,0.59,29.890,30.142,0.0521,25.283,47.100,13.2,4.291
1750,2013-08-22 17:35:00,30.6,-0.2039,0.0000,0.59,29.790,30.016,0.0521,25.089,47.900,13.3,4.291
1751,2013-08-22 17:40:00,29.4,-0.2039,0.0000,0.59,29.665,29.865,0.0517,24.992,48.400,13.4,4.291
1752,2013-08-22 17:45:00,28.1,-0.2039,0.0000,0.59,29.565,29.715,0.0521,24.702,48.500,13.1,4.291
1753,2013-08-22 17:50:00,26.9,-0.2039,0.0000,0.59,29.439,29.590,0.0517,24.460,49.500,13.2,4.291
1754,2013-08-22 17:55:00,25.6,-0.2039,0.0000,0.59,29.315,29.439,0.0517,24.605,49.400,13.3,4.291
1755,2013-08-22 18:00:00,25.6,-0.2039,0.0000,0.59,29.190,29.315,0.0509,24.677,49.000,13.3,4.291
1756,2013-08-22 18:05:00,23.1,-0.2039,0.0000,0.59,29.090,29.190,0.0517,24.388,50.100,13.3,4.291
1757,2013-08-22 18:10:00,23.1,-0.2039,0.0000,0.59,28.990,29.065,0.0509,24.315,50.400,13.4,4.291
1758,2013-08-22 18:15:00,19.4,-0.2039,0.0000,0.59,28.891,28.941,0.0509,24.243,51.300,13.6,4.291
1759,2013-08-22 18:20:00,21.9,-0.2039,0.0000,0.59,28.791,28.816,0.0509,23.881,52.700,13.7,4.285
1760,2013-08-22 18:25:00,20.6,-0.2039,0.0000,0.59,28.692,28.717,0.0509,23.545,53.600,13.6,4.285
1761,2013-08-22 18:30:00,19.4,-0.2039,0.0000,0.59,28.593,28.593,0.0509,23.472,54.700,13.8,4.285
1762,2013-08-22 18:35:00,19.4,-0.2039,0.0000,0.59,28.493,28.493,0.0509,23.040,56.400,13.9,4.285
1763,2013-08-22 18:40:00,19.4,-0.2039,0.0000,0.59,28.394,28.394,0.0501,22.824,57.400,14.0,4.285
1764,2013-08-22 18:45:00,23.1,-0.2039,0.0000,0.59,28.295,28.295,0.0501,22.896,57.100,14.0,4.285
1765,2013-08-22 18:50:00,19.4,-0.2039,0.0000,0.59,28.221,28.196,0.0501,22.872,57.400,14.0,4.285
1766,2013-08-22 18:55:00,18.1,-0.2039,0.0000,0.59,28.147,28.097,0.0501,22.609,57.400,13.8,4.285
1767,2013-08-22 19:00:00,16.9,-0.2039,0.0000,0.59,28.048,27.998,0.0501,22.465,57.800,13.8,4.285
1768,2013-08-22 19:05:00,16.9,-0.2039,0.0000,0.59,27.974,27.899,0.0501,22.321,58.300,13.8,4.285
1769,2013-08-22 19:10:00,16.9,-0.2039,0.0000,0.59,27.899,27.825,0.0494,22.034,59.100,13.7,4.285
1770,2013-08-22 19:15:00,14.4,-0.2039,0.0000,0.59,27.801,27.727,0.0494,21.987,59.100,13.7,4.285
1771,2013-08-22 19:20:00,10.6,-0.2039,0.0000,0.59,27.727,27.653,0.0494,21.772,59.400,13.5,4.285
1772,2013-08-22 19:25:00,6.9,-0.2039,0.0000,0.59,27.653,27.554,0.0494,21.652,59.600,13.5,4.285
1773,2013-08-22 19:30:00,3.1,-0.2039,0.0000,0.59,27.579,27.481,0.0494,21.581,59.600,13.4,4.285
1774,2013-08-22 19:35:00,1.9,-0.2039,0.0000,0.59,27.505,27.407,0.0494,21.557,59.700,13.4,4.285
1775,2013-08-22 19:40:00,0.6,-0.2039,0.0000,0.59,27.431,27.308,0.0494,21.533,59.600,13.4,4.285
1776,2013-08-22 19:45:00,0.6,-0.2039,0.0000,0.59,27.358,27.235,0.0490,21.342,60.300,13.4,4.285
1777,2013-08-22 19:50:00,0.6,-0.2039,0.0000,0.59,27.308,27.161,0.0490,21.270,60.100,13.2,4.285
1778,2013-08-22 19:55:00,0.6,-0.2039,0.0000,0.59,27.235,27.087,0.0490,21.127,60.600,13.2,4.285
1779,2013-08-22 20:00:00,0.6,-0.2039,0.0000,0.59,27.161,26.989,0.0490,21.056,61.200,13.3,4.285
1780,2013-08-22 20:05:00,0.6,-0.2039,0.0000,0.59,27.087,26.916,0.0490,21.079,60.800,13.2,4.285
1781,2013-08-22 20:10:00,0.6,-0.2039,0.0000,0.59,27.014,26.842,0.0490,20.913,61.100,13.2,4.285
1782,2013-08-22 20:15:00,0.6,-0.2039,0.0000,0.59,26.965,26.769,0.0490,20.817,61.800,13.2,4.285
1783,2013-08-22 20:20:00,0.6,-0.2039,0.0000,0.59,26.891,26.695,0.0490,20.746,61.900,13.2,4.285
1784,2013-08-22 20:25:00,0.6,-0.2039,0.0000,0.59,26.818,26.622,0.0482,20.698,62.400,13.3,4.285
1785,2013-08-22 20:30:00,0.6,-0.2039,0.0000,0.59,26.769,26.549,0.0482,20.603,62.900,13.3,4.285
1786,2013-08-22 20:35:00,0.6,-0.2039,0.0000,0.59,26.720,26.475,0.0482,20.507,63.500,13.4,4.285
1787,2013-08-22 20:40:00,0.6,-0.2039,0.0000,0.59,26.646,26.426,0.0482,20.412,64.500,13.5,4.285
1788,2013-08-22 20:45:00,0.6,-0.2039,0.0000,0.59,26.573,26.353,0.0482,20.365,64.500,13.5,4.285
1789,2013-08-22 20:50:00,0.6,-0.2039,0.0000,0.59,26.524,26.280,0.0482,20.365,64.900,13.6,4.285
1790,2013-08-22 20:55:00,0.6,-0.2039,0.0000,0.59,26.475,26.207,0.0482,20.293,65.200,13.6,4.285
1791,2013-08-22 21:00:00,0.6,-0.2039,0.0000,0.59,26.402,26.158,0.0482,20.246,65.400,13.6,4.279
1792,2013-08-22 21:05:00,0.6,-0.2039,0.0000,0.59,26.353,26.109,0.0474,20.150,65.800,13.6,4.279
1793,2013-08-22 21:10:00,0.6,-0.2039,0.0000,0.59,26.304,26.036,0.0474,20.150,65.900,13.6,4.279
1794,2013-08-22 21:15:00,0.6,-0.2039,0.0000,0.59,26.256,25.987,0.0474,20.126,66.100,13.6,4.279
1795,2013-08-22 21:20:00,0.6,-0.2039,0.0000,0.59,26.207,25.939,0.0474,20.079,66.400,13.6,4.279
1796,2013-08-22 21:25:00,0.6,-0.2039,0.0000,0.59,26.134,25.866,0.0474,20.150,66.300,13.7,4.303
1797,2013-08-22 21:30:00,0.6,-0.2039,0.0000,0.59,26.109,25.817,0.0474,20.126,66.400,13.7,4.279
1798,2013-08-22 21:35:00,0.6,-0.2039,0.0000,0.59,26.036,25.768,0.0474,20.150,66.400,13.7,4.279
1799,2013-08-22 21:40:00,0.6,-0.2039,0.0000,0.59,26.012,25.720,0.0474,20.174,66.300,13.7,4.279
1800,2013-08-22 21:45:00,0.6,-0.2039,0.0000,0.59,25.963,25.671,0.0474,20.222,66.100,13.7,4.279
1801,2013-08-22 21:50:00,0.6,-0.2039,0.0000,0.59,25.914,25.623,0.0474,20.174,66.200,13.7,4.279
1802,2013-08-22 21:55:00,0.6,-0.2039,0.0000,0.59,25.866,25.574,0.0474,20.174,66.700,13.8,4.279
1803,2013-08-22 22:00:00,0.6,-0.2039,0.0000,0.59,25.841,25.525,0.0474,20.150,66.900,13.8,4.279
1804,2013-08-22 22:05:00,0.6,-0.2039,0.0000,0.59,25.793,25.477,0.0474,20.103,67.000,13.8,4.279
1805,2013-08-22 22:10:00,0.6,-0.2039,0.0000,0.59,25.744,25.428,0.0474,19.960,67.500,13.8,4.279
1806,2013-08-22 22:15:00,0.6,-0.2039,0.0000,0.59,25.695,25.404,0.0470,19.912,67.600,13.8,4.279
1807,2013-08-22 22:20:00,0.6,-0.2039,0.0000,0.59,25.671,25.355,0.0470,19.865,67.800,13.8,4.279
1808,2013-08-22 22:25:00,0.6,-0.2039,0.0000,0.59,25.623,25.307,0.0470,19.865,67.900,13.8,4.279
1809,2013-08-22 22:30:00,0.6,-0.2039,0.0000,0.59,25.598,25.283,0.0470,19.793,68.300,13.8,4.273
1810,2013-08-22 22:35:00,0.6,-0.2039,0.0000,0.59,25.550,25.234,0.0470,19.746,68.600,13.8,4.273
1811,2013-08-22 22:40:00,0.6,-0.2039,0.0000,0.59,25.525,25.210,0.0470,19.722,68.800,13.8,4.273
1812,2013-08-22 22:45:00,0.6,-0.2039,0.0000,0.59,25.501,25.162,0.0470,19.651,69.300,13.9,4.273
1813,2013-08-22 22:50:00,0.6,-0.2039,0.0000,0.59,25.453,25.137,0.0470,19.627,69.800,14.0,4.273
1814,2013-08-22 22:55:00,0.6,-0.2039,0.0000,0.59,25.404,25.089,0.0470,19.508,70.700,14.1,4.273
1815,2013-08-22 23:00:00,0.6,-0.2039,0.0000,0.59,25.380,25.065,0.0470,19.484,71.300,14.2,4.273
1816,2013-08-22 23:05:00,0.6,-0.2039,0.0000,0.59,25.355,25.016,0.0462,19.294,72.600,14.3,4.273
1817,2013-08-22 23:10:00,0.6,-0.2039,0.0000,0.59,25.331,24.992,0.0470,19.151,73.400,14.3,4.273
1818,2013-08-22 23:15:00,0.6,-0.2039,0.0000,0.59,25.283,24.944,0.0470,19.080,73.900,14.3,4.279
1819,2013-08-22 23:20:00,0.6,-0.2039,0.0000,0.59,25.258,24.919,0.0470,18.985,74.600,14.4,4.273
1820,2013-08-22 23:25:00,0.6,-0.2039,0.0000,0.59,25.210,24.895,0.0470,18.913,75.100,14.4,4.273
1821,2013-08-22 23:30:00,0.6,-0.2039,0.0000,0.59,25.186,24.847,0.0470,18.889,75.400,14.5,4.273
1822,2013-08-22 23:35:00,0.6,-0.2039,0.0000,0.59,25.162,24.823,0.0462,18.818,75.800,14.5,4.273
1823,2013-08-22 23:40:00,0.6,-0.2039,0.0000,0.59,25.137,24.798,0.0470,18.723,76.500,14.5,4.273
1824,2013-08-22 23:45:00,0.6,-0.2039,0.0000,0.59,25.113,24.774,0.0470,18.699,76.500,14.5,4.273
1825,2013-08-22 23:50:00,0.6,-0.2039,0.0000,0.59,25.065,24.726,0.0462,18.628,77.000,14.5,4.273
1826,2013-08-22 23:55:00,0.6,-0.2039,0.0000,0.59,25.040,24.702,0.0462,18.533,77.600,14.6,4.273
1827,2013-08-23 00:00:00,0.6,-0.2039,0.0000,0.59,25.016,24.677,0.0462,18.438,78.300,14.6,4.273
1828,2013-08-23 00:05:00,0.6,-0.2039,0.0000,0.59,24.968,24.629,0.0462,18.343,78.600,14.6,4.273
1829,2013-08-23 00:10:00,0.6,-0.2039,0.0000,0.59,24.968,24.605,0.0462,18.319,79.000,14.6,4.273
1830,2013-08-23 00:15:00,0.6,-0.2039,0.0000,0.59,24.919,24.581,0.0462,18.319,79.300,14.7,4.273
1831,2013-08-23 00:20:00,0.6,-0.2039,0.0000,0.59,24.895,24.557,0.0462,18.271,79.500,14.7,4.273
1832,2013-08-23 00:25:00,0.6,-0.2039,0.0000,0.59,24.871,24.508,0.0462,18.271,79.500,14.7,4.273
1833,2013-08-23 00:30:00,0.6,-0.2039,0.0000,0.59,24.847,24.484,0.0462,18.129,79.900,14.6,4.273
1834,2013-08-23 00:35:00,0.6,-0.2039,0.0000,0.59,24.823,24.460,0.0462,17.986,80.000,14.5,4.273
1835,2013-08-23 00:40:00,0.6,-0.2039,0.0000,0.59,24.774,24.436,0.0462,17.938,80.200,14.5,4.273
1836,2013-08-23 00:45:00,0.6,-0.2039,0.0000,0.59,24.774,24.388,0.0462,17.891,81.200,14.6,4.273
1837,2013-08-23 00:50:00,0.6,-0.2039,0.0000,1.18,24.726,24.363,0.0462,17.891,81.100,14.6,4.273
1838,2013-08-23 00:55:00,0.6,-0.2039,0.0000,0.59,24.702,24.339,0.0462,17.867,81.600,14.7,4.273
1839,2013-08-23 01:00:00,0.6,-0.2039,0.0000,1.18,24.677,24.315,0.0462,17.772,81.900,14.7,4.273
1840,2013-08-23 01:05:00,0.6,-0.2039,0.0000,0.59,24.653,24.291,0.0462,17.796,81.800,14.7,4.273
1841,2013-08-23 01:10:00,0.6,-0.2039,0.0000,0.59,24.629,24.243,0.0462,17.796,81.900,14.7,4.273
1842,2013-08-23 01:15:00,0.6,-0.2039,0.0000,0.59,24.581,24.219,0.0462,17.867,81.600,14.7,4.273
1843,2013-08-23 01:20:00,0.6,-0.2039,0.0000,1.18,24.581,24.195,0.0462,17.891,81.300,14.7,4.273
1844,2013-08-23 01:25:00,0.6,-0.2039,0.0000,0.59,24.532,24.171,0.0462,17.843,81.300,14.6,4.297
1845,2013-08-23 01:30:00,0.6,-0.2039,0.0000,1.18,24.508,24.146,0.0462,17.772,81.500,14.6,4.297
1846,2013-08-23 01:35:00,0.6,-0.2039,0.0000,1.18,24.484,24.098,0.0454,17.772,81.600,14.6,4.273
1847,2013-08-23 01:40:00,0.6,-0.2039,0.0000,1.18,24.460,24.074,0.0454,17.677,82.000,14.6,4.273
1848,2013-08-23 01:45:00,0.6,-0.2039,0.0000,1.18,24.436,24.050,0.0462,17.843,81.700,14.7,4.273
1849,2013-08-23 01:50:00,0.6,-0.2039,0.0000,1.18,24.412,24.026,0.0462,17.915,81.600,14.7,4.273
1850,2013-08-23 01:55:00,0.6,-0.2039,0.0000,1.18,24.388,24.002,0.0454,17.962,81.600,14.8,4.273
1851,2013-08-23 02:00:00,0.6,-0.2039,0.0000,1.18,24.363,23.978,0.0454,18.057,81.400,14.8,4.273
1852,2013-08-23 02:05:00,0.6,-0.2039,0.0000,1.18,24.339,23.954,0.0454,17.986,81.800,14.8,4.273
1853,2013-08-23 02:10:00,0.6,-0.2039,0.0000,1.18,24.315,23.930,0.0454,18.033,81.900,14.9,4.273
1854,2013-08-23 02:15:00,0.6,-0.2039,0.0000,1.18,24.291,23.905,0.0454,18.010,82.000,14.9,4.273
1855,2013-08-23 02:20:00,0.6,-0.2039,0.0000,1.18,24.267,23.881,0.0454,18.010,81.800,14.9,4.273
1856,2013-08-23 02:25:00,0.6,-0.2039,0.0000,1.18,24.243,23.857,0.0454,17.891,81.900,14.8,4.273
1857,2013-08-23 02:30:00,0.6,-0.2039,0.0000,1.18,24.219,23.833,0.0454,17.819,82.100,14.7,4.273
1858,2013-08-23 02:35:00,0.6,-0.2039,0.0000,1.18,24.195,23.809,0.0454,17.748,82.500,14.7,4.273
1859,2013-08-23 02:40:00,0.6,-0.2039,0.0000,1.18,24.195,23.785,0.0454,17.819,82.500,14.8,4.273
1860,2013-08-23 02:45:00,0.6,-0.2039,0.0000,1.18,24.171,23.761,0.0454,17.796,82.700,14.8,4.273
1861,2013-08-23 02:50:00,0.6,-0.2039,0.0000,1.18,24.146,23.737,0.0454,17.819,82.600,14.8,4.273
1862,2013-08-23 02:55:00,0.6,-0.2039,0.0000,1.18,24.122,23.713,0.0454,17.748,82.800,14.8,4.273
1863,2013-08-23 03:00:00,0.6,-0.2039,0.0000,1.18,24.098,23.713,0.0454,17.629,83.300,14.8,4.273
1864,2013-08-23 03:05:00,0.6,-0.2039,0.0000,1.18,24.074,23.689,0.0454,17.558,83.300,14.7,4.273
1865,2013-08-23 03:10:00,0.6,-0.2039,0.0000,1.18,24.050,23.665,0.0454,17.415,83.300,14.6,4.273
1866,2013-08-23 03:15:00,0.6,-0.2039,0.0000,1.18,24.050,23.641,0.0454,17.320,83.900,14.6,4.273
1867,2013-08-23 03:20:00,0.6,-0.2039,0.0000,1.18,24.002,23.617,0.0454,17.272,84.100,14.6,4.273
1868,2013-08-23 03:25:00,0.6,-0.2039,0.0000,1.18,24.002,23.593,0.0454,17.225,84.400,14.6,4.273
1869,2013-08-23 03:30:00,0.6,-0.2039,0.0000,1.18,23.978,23.569,0.0454,17.177,84.800,14.6,4.267
1870,2013-08-23 03:35:00,0.6,-0.2039,0.0000,1.18,23.954,23.545,0.0454,17.320,84.800,14.8,4.273
1871,2013-08-23 03:40:00,0.6,-0.2039,0.0000,1.18,23.930,23.521,0.0454,17.177,84.600,14.6,4.273
1872,2013-08-23 03:45:00,0.6,-0.2039,0.0000,1.18,23.905,23.497,0.0454,17.082,84.900,14.5,4.267
1873,2013-08-23 03:50:00,0.6,-0.2039,0.0000,1.18,23.905,23.472,0.0454,17.058,85.300,14.6,4.273
1874,2013-08-23 03:55:00,0.6,-0.2039,0.0000,1.18,23.881,23.472,0.0454,17.058,85.400,14.6,4.273
1875,2013-08-23 04:00:00,0.6,-0.2039,0.0000,1.18,23.857,23.424,0.0454,17.106,85.600,14.7,4.267
1876,2013-08-23 04:05:00,0.6,-0.2039,0.0000,1.18,23.809,23.424,0.0454,17.153,85.900,14.8,4.267
1877,2013-08-23 04:10:00,0.6,-0.2039,0.0000,1.18,23.809,23.400,0.0454,17.082,85.800,14.7,4.267
1878,2013-08-23 04:15:00,0.6,-0.2039,0.0000,1.18,23.785,23.376,0.0454,17.058,86.000,14.7,4.267
1879,2013-08-23 04:20:00,0.6,-0.2039,0.0000,1.76,23.761,23.352,0.0454,17.034,86.100,14.7,4.267
1880,2013-08-23 04:25:00,0.6,-0.2039,0.0000,1.76,23.761,23.328,0.0454,16.844,86.500,14.6,4.267
1881,2013-08-23 04:30:00,0.6,-0.2039,0.0000,1.76,23.713,23.304,0.0454,16.892,86.700,14.7,4.267
1882,2013-08-23 04:35:00,0.6,-0.2039,0.0000,1.18,23.713,23.280,0.0446,17.011,86.700,14.8,4.267
1883,2013-08-23 04:40:00,0.6,-0.2039,0.0000,1.18,23.689,23.280,0.0454,16.987,86.300,14.7,4.267
1884,2013-08-23 04:45:00,0.6,-0.2039,0.0000,1.76,23.665,23.256,0.0454,16.939,86.500,14.7,4.267
1885,2013-08-23 04:50:00,0.6,-0.2039,0.0000,1.76,23.665,23.232,0.0454,16.963,86.700,14.7,4.267
1886,2013-08-23 04:55:00,0.6,-0.2039,0.0000,1.18,23.617,23.208,0.0454,17.034,86.400,14.8,4.267
1887,2013-08-23 05:00:00,0.6,-0.2039,0.0000,1.76,23.617,23.184,0.0454,16.915,86.400,14.6,4.297
1888,2013-08-23 05:05:00,0.6,-0.2039,0.0000,1.76,23.593,23.160,0.0446,16.701,86.800,14.5,4.267
1889,2013-08-23 05:10:00,0.6,-0.2039,0.0000,1.18,23.569,23.160,0.0454,16.654,87.200,14.5,4.267
1890,2013-08-23 05:15:00,0.6,-0.2039,0.0000,1.18,23.569,23.136,0.0454,16.558,87.100,14.4,4.267
1891,2013-08-23 05:20:00,0.6,-0.2039,0.0000,1.76,23.545,23.112,0.0454,16.439,87.400,14.4,4.267
1892,2013-08-23 05:25:00,0.6,-0.2039,0.0000,1.76,23.521,23.088,0.0454,16.344,87.900,14.4,4.267
1893,2013-08-23 05:30:00,0.6,-0.2039,0.0000,1.76,23.497,23.088,0.0454,16.320,88.100,14.4,4.267
1894,2013-08-23 05:35:00,0.6,-0.2039,0.0000,1.76,23.472,23.040,0.0446,16.320,87.800,14.3,4.267
1895,2013-08-23 05:40:00,0.6,-0.2039,0.0000,1.76,23.472,23.040,0.0454,16.439,87.800,14.4,4.267
1896,2013-08-23 05:45:00,0.6,-0.2039,0.0000,1.76,23.424,23.016,0.0454,16.534,87.300,14.4,4.267
1897,2013-08-23 05:50:00,0.6,-0.2039,0.0000,1.18,23.424,22.992,0.0454,16.415,87.400,14.3,4.267
1898,2013-08-23 05:55:00,0.6,-0.2039,0.0000,1.76,23.424,22.968,0.0454,16.368,87.700,14.3,4.267
1899,2013-08-23 06:00:00,0.6,-0.2039,0.0000,1.76,23.376,22.944,0.0454,16.439,87.700,14.4,4.267
1900,2013-08-23 06:05:00,0.6,-0.2039,0.0000,1.76,23.376,22.920,0.0446,16.487,87.900,14.5,4.267
1901,2013-08-23 06:10:00,0.6,-0.2039,0.0000,1.76,23.352,22.896,0.0446,16.511,88.000,14.5,4.267
1902,2013-08-23 06:15:00,0.6,-0.2039,0.0000,1.76,23.328,22.896,0.0454,16.534,88.200,14.6,4.267
1903,2013-08-23 06:20:00,0.6,-0.2039,0.0000,1.18,23.304,22.872,0.0446,16.558,88.400,14.7,4.267
1904,2013-08-23 06:25:00,1.9,-0.2039,0.0000,1.76,23.280,22.848,0.0446,16.606,88.400,14.7,4.267
1905,2013-08-23 06:30:00,3.1,-0.2039,0.0000,1.76,23.280,22.824,0.0446,16.463,88.400,14.6,4.267
1906,2013-08-23 06:35:00,4.4,-0.2039,0.0000,1.76,23.256,22.800,0.0446,16.344,88.300,14.4,4.267
1907,2013-08-23 06:40:00,5.6,-0.2039,0.0000,1.76,23.232,22.800,0.0446,16.344,88.400,14.4,4.267
1908,2013-08-23 06:45:00,6.9,-0.2039,0.0000,1.76,23.232,22.776,0.0446,16.249,88.800,14.4,4.267
1909,2013-08-23 06:50:00,8.1,-0.2039,0.0000,1.76,23.208,22.753,0.0446,16.153,88.800,14.3,4.267
1910,2013-08-23 06:55:00,9.4,-0.2039,0.0000,1.76,23.184,22.753,0.0446,16.129,88.600,14.3,4.267
1911,2013-08-23 07:00:00,10.6,-0.2039,0.0000,1.18,23.160,22.729,0.0446,16.129,88.700,14.3,4.267
1912,2013-08-23 07:05:00,11.9,-0.2039,0.0000,1.18,23.160,22.705,0.0446,16.272,88.400,14.4,4.267
1913,2013-08-23 07:10:00,11.9,-0.2039,0.0000,1.18,23.136,22.705,0.0446,16.534,88.000,14.6,4.267
1914,2013-08-23 07:15:00,13.1,-0.2039,0.0000,1.18,23.112,22.657,0.0446,16.725,87.600,14.7,4.267
1915,2013-08-23 07:20:00,14.4,-0.2039,0.0000,1.18,23.112,22.657,0.0446,17.034,87.300,14.9,4.267
1916,2013-08-23 07:25:00,14.4,-0.2039,0.0000,1.18,23.088,22.657,0.0446,17.272,87.000,15.1,4.267
1917,2013-08-23 07:30:00,15.6,-0.2039,0.0000,1.18,23.088,22.633,0.0446,17.415,86.600,15.2,4.267
1918,2013-08-23 07:35:00,15.6,-0.2039,0.0000,1.18,23.064,22.609,0.0446,17.582,86.800,15.4,4.267
1919,2013-08-23 07:40:00,16.9,-0.2039,0.0000,1.76,23.040,22.609,0.0446,17.582,86.900,15.4,4.267
1920,2013-08-23 07:45:00,18.1,-0.2039,0.0000,1.18,23.040,22.609,0.0446,17.629,86.900,15.4,4.267
1921,2013-08-23 07:50:00,19.4,-0.2039,0.0000,1.18,23.040,22.609,0.0446,17.748,86.900,15.6,4.267
1922,2013-08-23 07:55:00,20.6,-0.2039,0.0000,1.18,23.016,22.585,0.0446,17.962,86.700,15.7,4.267
1923,2013-08-23 08:00:00,23.1,-0.2039,0.0000,1.18,23.016,22.585,0.0446,18.343,85.500,15.9,4.267
1924,2013-08-23 08:05:00,25.6,-0.2039,0.0000,1.18,23.016,22.585,0.0446,18.557,84.800,16.0,4.267
1925,2013-08-23 08:10:00,28.1,-0.2039,0.0000,1.18,23.016,22.585,0.0446,19.008,83.800,16.2,4.267
1926,2013-08-23 08:15:00,29.4,-0.2039,0.0000,1.18,22.992,22.585,0.0446,19.436,82.500,16.4,4.267
1927,2013-08-23 08:20:00,30.6,-0.2039,0.0000,1.76,22.992,22.585,0.0446,19.674,80.900,16.3,4.267
1928,2013-08-23 08:25:00,33.1,-0.2039,0.0000,1.18,22.992,22.609,0.0446,19.888,80.600,16.5,4.267
1929,2013-08-23 08:30:00,34.4,-0.2039,0.0000,1.76,23.016,22.609,0.0446,20.222,78.800,16.4,4.285
1930,2013-08-23 08:35:00,35.6,-0.2039,0.0000,1.18,23.016,22.633,0.0454,20.579,77.500,16.5,4.267
1931,2013-08-23 08:40:00,36.9,-0.2039,0.0000,1.76,23.016,22.633,0.0446,20.817,76.300,16.5,4.267
1932,2013-08-23 08:45:00,38.1,-0.2039,0.0000,1.76,23.040,22.657,0.0454,20.936,75.500,16.5,4.267
1933,2013-08-23 08:50:00,39.4,-0.2039,0.0000,1.76,23.040,22.657,0.0454,21.199,74.300,16.5,4.267
1934,2013-08-23 08:55:00,41.9,-0.2039,0.0000,1.76,23.040,22.705,0.0454,21.390,73.500,16.5,4.267
1935,2013-08-23 09:00:00,41.9,-0.2039,0.0000,1.18,23.064,22.729,0.0446,21.533,73.300,16.6,4.267
1936,2013-08-23 09:05:00,43.1,-0.2039,0.0000,1.76,23.088,22.753,0.0446,21.819,71.000,16.3,4.267
1937,2013-08-23 09:10:00,45.6,-0.2039,0.0000,1.76,23.088,22.776,0.0446,22.106,70.700,16.6,4.267
1938,2013-08-23 09:15:00,46.9,-0.2039,0.0000,1.18,23.112,22.800,0.0446,22.441,69.300,16.6,4.267
1939,2013-08-23 09:20:00,48.1,-0.2039,0.0000,1.76,23.136,22.824,0.0446,22.729,67.600,16.4,4.267
1940,2013-08-23 09:25:00,49.4,-0.2039,0.0000,1.18,23.160,22.848,0.0454,22.896,66.900,16.4,4.267
1941,2013-08-23 09:30:00,50.6,-0.2039,0.0000,1.76,23.184,22.896,0.0454,23.304,66.500,16.7,4.267
1942,2013-08-23 09:35:00,458.1,-0.2039,0.0000,1.76,23.208,22.920,0.0454,23.545,64.900,16.6,4.267
1943,2013-08-23 09:40:00,586.9,-0.2039,0.0000,1.76,23.232,22.944,0.0454,23.689,64.600,16.6,4.267
1944,2013-08-23 09:45:00,601.9,-0.2039,0.0000,1.76,23.232,22.992,0.0454,24.171,63.200,16.8,4.267
1945,2013-08-23 09:50:00,614.4,-0.2039,0.0000,2.35,23.280,23.040,0.0454,24.750,60.900,16.7,4.273
1946,2013-08-23 09:55:00,626.9,-0.2039,0.0000,2.35,23.304,23.064,0.0454,24.944,58.900,16.4,4.273
1947,2013-08-23 10:00:00,641.9,-0.2039,0.0000,2.35,23.328,23.088,0.0454,25.453,58.700,16.8,4.273
1948,2013-08-23 10:05:00,651.9,-0.2039,0.0000,2.35,23.376,23.136,0.0454,25.258,57.400,16.3,4.369
1949,2013-08-23 10:10:00,661.9,-0.2039,0.0000,2.35,23.400,23.184,0.0454,26.085,56.300,16.7,4.369
1950,2013-08-23 10:15:00,674.4,-0.2039,0.0000,2.94,23.424,23.232,0.0454,26.329,54.400,16.4,4.363
