"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
1394,2014-03-19 10:31:44,38.1,15.414,15.366,0.2198,-0.1988,0.0000,18.913,58.100,10.5,4.321
1395,2014-03-19 10:36:44,39.4,15.461,15.390,0.2198,-0.1988,0.0000,19.080,57.200,10.4,4.321
1396,2014-03-19 10:41:44,40.6,15.485,15.414,0.2198,-0.1988,0.0000,19.579,54.700,10.2,4.339
1397,2014-03-19 10:46:44,41.9,15.533,15.438,0.2198,-0.1988,0.0000,20.103,54.600,10.7,4.339
1398,2014-03-19 10:51:44,44.4,15.557,15.461,0.2198,-0.1988,0.0000,20.674,51.800,10.4,4.327
1399,2014-03-19 10:56:44,45.6,15.605,15.485,0.2195,-0.1988,0.0000,20.913,51.600,10.6,4.321
1400,2014-03-19 11:01:44,50.6,15.652,15.509,0.2195,-0.1988,0.0000,21.032,51.800,10.8,4.321
1401,2014-03-19 11:06:44,54.4,15.700,15.533,0.2195,-0.1988,0.0000,21.318,49.300,10.3,4.369
1402,2014-03-19 11:11:44,58.1,15.748,15.581,0.2195,-0.1988,0.0000,21.652,49.500,10.6,4.357
1403,2014-03-19 11:16:44,60.6,15.796,15.605,0.2190,-0.1988,0.0000,21.963,48.400,10.6,4.321
1404,2014-03-19 11:21:44,64.4,15.843,15.629,0.2195,-0.1988,0.0000,22.106,48.100,10.6,4.321
1405,2014-03-19 11:26:44,114.4,15.891,15.652,0.2190,-0.1988,0.0000,21.533,47.000,9.8,4.321
1406,2014-03-19 11:31:44,643.1,15.939,15.700,0.2190,-0.1988,0.0000,21.915,46.100,9.8,4.345
1407,2014-03-19 11:36:44,654.4,15.986,15.724,0.2190,-0.1988,0.0000,22.274,45.300,9.9,4.333
1408,2014-03-19 11:41:44,666.9,16.058,15.772,0.2190,-0.1988,0.0000,22.513,43.300,9.4,4.321
1409,2014-03-19 11:46:44,73.1,16.106,15.796,0.2190,-0.1988,0.0000,23.545,40.800,9.5,4.321
1410,2014-03-19 11:51:44,561.9,16.153,15.843,0.2185,-0.1988,0.0000,24.219,39.700,9.7,4.321
1411,2014-03-19 11:56:44,646.9,16.225,15.867,0.2185,-0.1988,0.0000,24.581,38.500,9.5,4.339
1412,2014-03-19 12:01:44,569.4,16.272,15.915,0.2185,-0.1988,0.0000,24.339,37.500,8.9,4.327
1413,2014-03-19 12:06:44,714.4,16.344,15.939,0.2185,-0.1988,0.0000,25.113,33.500,7.9,4.321
1414,2014-03-19 12:11:44,443.1,16.415,15.986,0.2182,-0.1988,0.0000,25.380,34.400,8.6,4.321
1415,2014-03-19 12:16:44,725.6,16.487,16.034,0.2182,-0.1988,0.0000,25.647,33.500,8.4,4.345
1416,2014-03-19 12:21:44,720.6,16.558,16.082,0.2177,-0.1988,0.0000,25.720,32.200,7.9,4.321
1417,2014-03-19 12:26:44,721.9,16.630,16.129,0.2177,-0.1988,0.0000,26.085,29.400,6.9,4.321
1418,2014-03-19 12:31:44,736.9,16.701,16.177,0.2177,-0.1988,0.0000,25.963,28.800,6.5,4.315
1419,2014-03-19 12:36:44,734.4,16.796,16.225,0.2177,-0.1988,0.0000,26.256,26.300,5.4,4.345
1420,2014-03-19 12:41:44,735.6,17.249,16.296,0.2177,-0.1988,0.0000,27.136,25.800,5.9,4.339
1421,2014-03-19 12:46:44,731.9,17.986,16.415,0.2174,-0.1988,0.0000,26.353,23.800,4.1,4.321
1422,2014-03-19 12:51:44,733.1,18.747,16.630,0.2177,-0.1988,0.0000,26.134,22.900,3.3,4.321
1423,2014-03-19 12:56:44,521.9,19.532,16.915,0.2174,-0.1988,0.0000,26.280,24.000,4.1,4.315
1424,2014-03-19 13:01:44,576.9,20.269,17.249,0.2174,-0.1988,0.0000,26.646,23.900,4.4,4.315
1425,2014-03-19 13:06:44,391.9,20.936,17.605,0.2174,-0.1988,0.0000,26.720,23.900,4.4,4.333
1426,2014-03-19 13:11:44,179.4,21.604,17.986,0.2174,-0.1988,0.0000,26.475,24.300,4.5,4.321
1427,2014-03-19 13:16:44,718.1,22.226,18.366,0.2174,-0.1988,0.0000,27.259,24.000,4.9,4.321
1428,2014-03-19 13:21:44,83.1,22.800,18.747,0.2174,-0.1988,0.0000,27.554,23.600,5.0,4.315
1429,2014-03-19 13:26:44,556.9,23.232,19.127,0.2174,-0.1988,0.0000,27.210,23.600,4.7,4.363
1430,2014-03-19 13:31:44,83.1,23.689,19.508,0.2169,-0.1988,0.0000,26.744,21.900,3.2,4.333
1431,2014-03-19 13:36:44,85.6,24.146,19.841,0.2169,-0.1988,0.0000,26.965,23.800,4.6,4.321
1432,2014-03-19 13:41:44,630.6,24.629,20.198,0.2169,-0.1988,0.0000,27.825,27.000,7.1,4.321
1433,2014-03-19 13:46:44,668.1,25.065,20.555,0.2174,-0.1988,0.0000,26.793,33.900,9.6,4.315
1434,2014-03-19 13:51:44,85.6,25.453,20.913,0.2169,-0.1988,0.0000,26.256,35.300,9.7,4.315
1435,2014-03-19 13:56:44,666.9,25.453,21.223,0.2169,-0.1988,0.0000,26.769,35.200,10.1,4.351
1436,2014-03-19 14:01:44,646.9,25.234,21.485,0.2169,-0.1988,0.0000,27.038,33.700,9.7,4.333
1437,2014-03-19 14:06:44,78.1,24.944,21.652,0.2164,-0.1988,0.0000,26.182,36.900,10.3,4.321
1438,2014-03-19 14:11:44,645.6,24.629,21.724,0.2164,-0.1988,0.0000,25.647,37.700,10.2,4.321
1439,2014-03-19 14:16:44,68.1,24.339,21.772,0.2161,-0.1988,0.0000,25.331,39.200,10.5,4.321
1440,2014-03-19 14:21:44,61.9,24.050,21.772,0.2161,-0.1988,0.0000,25.210,38.400,10.1,4.321
1441,2014-03-19 14:26:44,80.6,23.809,21.748,0.2161,-0.1988,0.0000,25.162,40.000,10.6,4.321
1442,2014-03-19 14:31:44,99.4,23.569,21.700,0.2156,-0.1988,0.0000,24.992,40.700,10.7,4.321
1443,2014-03-19 14:36:44,230.6,23.376,21.676,0.2156,-0.1988,0.0000,24.992,38.600,9.9,4.321
1444,2014-03-19 14:41:44,51.9,23.184,21.604,0.2153,-0.1988,0.0000,24.968,37.600,9.5,4.327
1445,2014-03-19 14:46:44,49.4,22.992,21.557,0.2153,-0.1988,0.0000,24.774,38.400,9.7,4.321
1446,2014-03-19 14:51:44,48.1,22.824,21.485,0.2153,-0.1988,0.0000,24.847,37.700,9.5,4.321
1447,2014-03-19 14:56:44,54.4,22.681,21.437,0.2153,-0.1988,0.0000,24.508,39.500,9.9,4.321
1448,2014-03-19 15:01:44,49.4,22.537,21.366,0.2153,-0.1988,0.0000,24.532,39.300,9.8,4.339
1449,2014-03-19 15:06:44,53.1,22.393,21.294,0.2153,-0.1988,0.0000,24.460,39.300,9.7,4.321
1450,2014-03-19 15:11:44,41.9,22.274,21.246,0.2148,-0.1988,0.0000,24.629,41.100,10.6,4.333
1451,2014-03-19 15:16:44,43.1,22.154,21.175,0.2148,-0.1988,0.0000,24.629,37.400,9.1,4.321
1452,2014-03-19 15:21:44,43.1,22.034,21.103,0.2148,-0.1988,0.0000,24.557,40.000,10.1,4.321
1453,2014-03-19 15:26:44,50.6,21.915,21.056,0.2148,-0.1988,0.0000,24.532,40.100,10.1,4.333
1454,2014-03-19 15:31:44,38.1,21.819,20.984,0.2143,-0.1988,0.0000,24.629,37.600,9.2,4.339
1455,2014-03-19 15:36:44,130.6,21.724,20.936,0.2143,-0.1988,0.0000,24.436,38.500,9.4,4.321
1456,2014-03-19 15:41:44,81.9,21.652,20.889,0.2143,-0.1988,0.0000,24.291,40.900,10.2,4.321
1457,2014-03-19 15:46:44,43.1,21.557,20.817,0.2143,-0.1988,0.0000,24.798,38.700,9.8,4.321
1458,2014-03-19 15:51:44,45.6,21.485,20.770,0.2143,-0.1988,0.0000,24.605,40.100,10.2,4.333
1459,2014-03-19 15:56:44,45.6,21.413,20.722,0.2143,-0.1988,0.0000,24.532,38.600,9.5,4.327
1460,2014-03-19 16:01:44,61.9,21.366,20.674,0.2143,-0.1988,0.0000,24.291,40.900,10.2,4.321
1461,2014-03-19 16:06:44,91.9,21.318,20.627,0.2143,-0.1988,0.0000,24.002,42.700,10.6,4.321
1462,2014-03-19 16:11:44,54.4,21.270,20.579,0.2139,-0.1988,0.0000,23.833,43.100,10.6,4.321
1463,2014-03-19 16:16:44,49.4,21.199,20.555,0.2139,-0.1988,0.0000,23.785,44.700,11.1,4.339
1464,2014-03-19 16:21:44,140.6,21.151,20.507,0.2139,-0.1988,0.0000,23.881,47.000,11.9,4.321
1465,2014-03-19 16:26:44,58.1,21.103,20.484,0.2139,-0.1988,0.0000,23.785,45.400,11.3,4.321
1466,2014-03-19 16:31:44,44.4,21.056,20.436,0.2134,-0.1988,0.0000,23.713,43.600,10.6,4.321
1467,2014-03-19 16:36:44,50.6,21.008,20.412,0.2134,-0.1988,0.0000,23.833,41.500,10.0,4.321
1468,2014-03-19 16:41:44,135.6,20.936,20.388,0.2134,-0.1988,0.0000,24.219,41.800,10.4,4.339
1469,2014-03-19 16:46:44,74.4,20.889,20.341,0.2134,-0.1988,0.0000,24.122,44.000,11.1,4.327
1470,2014-03-19 16:51:44,200.6,20.841,20.293,0.2134,-0.1988,0.0000,24.677,42.700,11.2,4.321
1471,2014-03-19 16:56:44,55.6,20.793,20.269,0.2134,-0.1988,0.0000,23.593,46.400,11.4,4.321
1472,2014-03-19 17:01:44,38.1,20.746,20.246,0.2134,-0.1988,0.0000,23.232,44.200,10.4,4.321
1473,2014-03-19 17:06:44,35.6,20.722,20.198,0.2134,-0.1988,0.0000,23.304,44.500,10.6,4.327
1474,2014-03-19 17:11:44,33.1,20.674,20.174,0.2131,-0.1988,0.0000,22.944,47.300,11.1,4.321
1475,2014-03-19 17:16:44,35.6,20.627,20.150,0.2134,-0.1988,0.0000,23.064,47.000,11.2,4.321
1476,2014-03-19 17:21:44,30.6,20.579,20.103,0.2131,-0.1988,0.0000,23.160,46.200,11.0,4.321
1477,2014-03-19 17:26:44,30.6,20.531,20.079,0.2131,-0.1988,0.0000,23.280,44.700,10.6,4.339
1478,2014-03-19 17:31:44,39.4,20.484,20.055,0.2131,-0.1988,0.0000,23.064,46.100,10.9,4.321
1479,2014-03-19 17:36:44,26.9,20.436,20.007,0.2131,-0.1988,0.0000,23.040,47.300,11.2,4.321
1480,2014-03-19 17:41:44,24.4,20.412,19.984,0.2131,-0.1988,0.0000,22.824,45.000,10.3,4.321
1481,2014-03-19 17:46:44,24.4,20.365,19.960,0.2131,-0.1988,0.0000,22.729,45.800,10.5,4.321
1482,2014-03-19 17:51:44,24.4,20.317,19.936,0.2131,-0.1988,0.0000,22.705,47.100,10.9,4.339
1483,2014-03-19 17:56:44,39.4,20.269,19.888,0.2131,-0.1988,0.0000,22.657,45.700,10.4,4.327
1484,2014-03-19 18:01:44,19.4,20.222,19.865,0.2131,-0.1988,0.0000,22.417,46.300,10.3,4.321
1485,2014-03-19 18:06:44,18.1,20.174,19.841,0.2131,-0.1988,0.0000,22.369,47.300,10.6,4.321
1486,2014-03-19 18:11:44,15.6,20.126,19.793,0.2131,-0.1988,0.0000,22.034,50.300,11.2,4.321
1487,2014-03-19 18:16:44,14.4,20.079,19.770,0.2131,-0.1988,0.0000,21.915,50.500,11.2,4.321
1488,2014-03-19 18:21:44,9.4,20.031,19.746,0.2131,-0.1988,0.0000,21.795,50.300,11.0,4.327
1489,2014-03-19 18:26:44,5.6,19.984,19.698,0.2131,-0.1988,0.0000,21.509,51.100,11.0,4.321
1490,2014-03-19 18:31:44,5.6,19.936,19.674,0.2131,-0.1988,0.0000,21.294,50.300,10.6,4.321
1491,2014-03-19 18:36:44,9.4,19.865,19.627,0.2131,-0.1988,0.0000,21.151,51.900,10.9,4.321
1492,2014-03-19 18:41:44,8.1,19.817,19.603,0.2131,-0.1988,0.0000,21.223,52.900,11.3,4.321
1493,2014-03-19 18:46:44,4.4,19.770,19.555,0.2131,-0.1988,0.0000,21.032,54.000,11.4,4.321
1494,2014-03-19 18:51:44,3.1,19.698,19.532,0.2131,-0.1988,0.0000,20.865,54.900,11.5,4.315
1495,2014-03-19 18:56:44,1.9,19.651,19.484,0.2131,-0.1988,0.0000,20.650,55.500,11.4,4.315
1496,2014-03-19 19:01:44,0.6,19.603,19.460,0.2131,-0.1988,0.0000,20.460,56.100,11.4,4.315
1497,2014-03-19 19:06:44,0.6,19.555,19.413,0.2131,-0.1988,0.0000,20.174,57.200,11.5,4.363
1498,2014-03-19 19:11:44,0.6,19.484,19.389,0.2131,-0.1988,0.0000,19.912,58.200,11.5,4.315
1499,2014-03-19 19:16:44,0.6,19.436,19.341,0.2131,-0.1988,0.0000,20.055,57.900,11.5,4.303
1500,2014-03-19 19:21:44,0.6,19.389,19.294,0.2131,-0.1988,0.0000,20.079,57.900,11.6,4.333
1501,2014-03-19 19:26:44,0.6,19.318,19.270,0.2131,-0.1988,0.0000,19.841,58.400,11.5,4.339
1502,2014-03-19 19:31:44,0.6,19.270,19.222,0.2131,-0.1988,0.0000,19.579,59.400,11.5,4.309
1503,2014-03-19 19:36:44,0.6,19.222,19.199,0.2131,-0.1988,0.0000,19.294,60.500,11.5,4.309
1504,2014-03-19 19:41:44,0.6,19.175,19.151,0.2131,-0.1988,0.0000,19.056,61.100,11.4,4.309
1505,2014-03-19 19:46:44,0.6,19.127,19.103,0.2131,-0.1988,0.0000,18.913,61.800,11.4,4.309
1506,2014-03-19 19:51:44,0.6,19.080,19.056,0.2131,-0.1988,0.0000,18.818,62.300,11.5,4.309
1507,2014-03-19 19:56:44,0.6,19.032,19.032,0.2131,-0.1988,0.0000,18.675,63.200,11.6,4.309
1508,2014-03-19 20:01:44,0.6,18.961,18.985,0.2131,-0.1988,0.0000,18.557,63.700,11.6,4.309
1509,2014-03-19 20:06:44,0.6,18.913,18.961,0.2131,-0.1988,0.0000,18.414,61.300,10.8,4.303
1510,2014-03-19 20:11:44,0.6,18.866,18.913,0.2131,-0.1988,0.0000,18.271,61.500,10.8,4.309
1511,2014-03-19 20:16:44,0.6,18.818,18.889,0.2131,-0.1988,0.0000,18.081,61.600,10.6,4.309
1512,2014-03-19 20:21:44,0.6,18.771,18.842,0.2131,-0.1988,0.0000,17.915,60.200,10.1,4.303
1513,2014-03-19 20:26:44,0.6,18.723,18.794,0.2131,-0.1988,0.0000,17.772,61.200,10.2,4.303
1514,2014-03-19 20:31:44,0.6,18.675,18.771,0.2131,-0.1988,0.0000,17.677,61.600,10.2,4.303
1515,2014-03-19 20:36:44,0.6,18.604,18.723,0.2131,-0.1988,0.0000,17.558,61.900,10.2,4.303
1516,2014-03-19 20:41:44,0.6,18.557,18.675,0.2131,-0.1988,0.0000,17.510,62.600,10.3,4.303
1517,2014-03-19 20:46:44,0.6,18.509,18.652,0.2131,-0.1988,0.0000,17.439,62.600,10.2,4.303
1518,2014-03-19 20:51:44,0.6,18.461,18.604,0.2131,-0.1988,0.0000,17.701,67.200,11.6,4.303
1519,2014-03-19 20:56:44,0.6,18.414,18.557,0.2131,-0.1988,0.0000,17.962,67.900,12.0,4.303
1520,2014-03-19 21:01:44,0.6,18.390,18.533,0.2131,-0.1988,0.0000,18.081,68.600,12.2,4.303
1521,2014-03-19 21:06:44,0.6,18.343,18.485,0.2131,-0.1988,0.0000,18.057,69.500,12.4,4.303
1522,2014-03-19 21:11:44,0.6,18.319,18.461,0.2131,-0.1988,0.0000,17.915,69.700,12.3,4.303
1523,2014-03-19 21:16:44,0.6,18.271,18.414,0.2134,-0.1988,0.0000,17.796,70.300,12.3,4.303
1524,2014-03-19 21:21:44,0.6,18.247,18.390,0.2134,-0.1988,0.0000,17.796,70.200,12.3,4.303
1525,2014-03-19 21:26:44,0.6,18.200,18.366,0.2131,-0.1988,0.0000,17.582,71.000,12.3,4.303
1526,2014-03-19 21:31:44,0.6,18.176,18.319,0.2131,-0.1988,0.0000,17.534,71.400,12.3,4.303
1527,2014-03-19 21:36:44,0.6,18.129,18.295,0.2131,-0.1988,0.0000,17.368,72.100,12.3,4.303
1528,2014-03-19 21:41:44,0.6,18.105,18.271,0.2131,-0.1988,0.0000,17.272,72.800,12.4,4.303
1529,2014-03-19 21:46:44,0.6,18.081,18.247,0.2131,-0.1988,0.0000,17.177,73.200,12.4,4.303
1530,2014-03-19 21:51:44,0.6,18.033,18.200,0.2134,-0.1988,0.0000,17.177,73.600,12.4,4.303
1531,2014-03-19 21:56:44,0.6,18.010,18.176,0.2134,-0.1988,0.0000,17.082,74.200,12.5,4.303
1532,2014-03-19 22:01:44,0.6,17.962,18.152,0.2134,-0.1988,0.0000,16.939,74.900,12.5,4.303
1533,2014-03-19 22:06:44,0.6,17.938,18.129,0.2131,-0.1988,0.0000,16.725,75.700,12.4,4.303
1534,2014-03-19 22:11:44,0.6,17.891,18.105,0.2131,-0.1988,0.0000,16.511,76.000,12.3,4.303
1535,2014-03-19 22:16:44,0.6,17.867,18.057,0.2134,-0.1988,0.0000,16.415,78.100,12.6,4.303
1536,2014-03-19 22:21:44,0.6,17.819,18.033,0.2131,-0.1988,0.0000,16.320,78.600,12.6,4.303
1537,2014-03-19 22:26:44,0.6,17.796,18.010,0.2131,-0.1988,0.0000,16.225,78.700,12.5,4.303
1538,2014-03-19 22:31:44,0.6,17.772,17.962,0.2131,-0.1988,0.0000,16.201,80.200,12.8,4.303
1539,2014-03-19 22:36:44,0.6,17.724,17.938,0.2131,-0.1988,0.0000,16.129,80.900,12.9,4.303
1540,2014-03-19 22:41:44,0.6,17.701,17.915,0.2134,-0.1988,0.0000,16.034,81.400,12.9,4.303
1541,2014-03-19 22:46:44,0.6,17.653,17.891,0.2134,-0.1988,0.0000,15.843,81.200,12.6,4.297
1542,2014-03-19 22:51:44,0.6,17.629,17.867,0.2134,-0.1988,0.0000,15.581,81.200,12.4,4.303
1543,2014-03-19 22:56:44,0.6,17.605,17.819,0.2134,-0.1988,0.0000,15.390,81.000,12.2,4.297
1544,2014-03-19 23:01:44,0.6,17.558,17.796,0.2134,-0.1988,0.0000,15.318,81.600,12.2,4.303
1545,2014-03-19 23:06:44,0.6,17.534,17.772,0.2134,-0.1988,0.0000,15.270,81.300,12.1,4.297
1546,2014-03-19 23:11:44,0.6,17.486,17.748,0.2134,-0.1988,0.0000,15.151,81.900,12.1,4.297
1547,2014-03-19 23:16:44,0.6,17.439,17.724,0.2134,-0.1988,0.0000,15.270,82.500,12.3,4.297
1548,2014-03-19 23:21:44,0.6,17.415,17.677,0.2134,-0.1988,0.0000,15.461,81.700,12.4,4.297
1549,2014-03-19 23:26:44,0.6,17.368,17.653,0.2134,-0.1988,0.0000,15.509,81.500,12.4,4.297
1550,2014-03-19 23:31:44,0.6,17.344,17.629,0.2134,-0.1988,0.0000,15.461,81.700,12.4,4.297
1551,2014-03-19 23:36:44,0.6,17.320,17.605,0.2134,-0.1988,0.0000,15.461,81.600,12.3,4.297
1552,2014-03-19 23:41:44,0.6,17.296,17.558,0.2139,-0.1988,0.0000,15.485,81.700,12.4,4.297
1553,2014-03-19 23:46:44,0.6,17.249,17.534,0.2134,-0.1988,0.0000,15.509,81.700,12.4,4.297
1554,2014-03-19 23:51:44,0.6,17.225,17.510,0.2134,-0.1988,0.0000,15.485,81.400,12.3,4.297
1555,2014-03-19 23:56:44,0.6,17.201,17.486,0.2134,-0.1988,0.0000,15.390,81.700,12.3,4.297
1556,2014-03-20 00:01:44,0.6,17.177,17.463,0.2139,-0.1988,0.0000,15.294,81.800,12.2,4.297
1557,2014-03-20 00:06:44,0.6,17.130,17.439,0.2139,-0.1988,0.0000,15.199,81.900,12.1,4.297
1558,2014-03-20 00:11:44,0.6,17.130,17.415,0.2139,-0.1988,0.0000,15.079,82.400,12.1,4.297
1559,2014-03-20 00:16:44,0.6,17.082,17.391,0.2134,-0.1988,0.0000,14.912,82.800,12.0,4.297
1560,2014-03-20 00:21:44,0.6,17.058,17.344,0.2134,-0.1988,0.0000,14.816,83.100,12.0,4.297
1561,2014-03-20 00:26:44,0.6,17.034,17.344,0.2139,-0.1988,0.0000,14.697,83.300,11.9,4.297
1562,2014-03-20 00:31:44,0.6,16.987,17.296,0.2139,-0.1988,0.0000,14.481,83.900,11.8,4.297
1563,2014-03-20 00:36:44,0.6,16.963,17.272,0.2139,-0.1988,0.0000,14.290,84.200,11.7,4.297
1564,2014-03-20 00:41:44,0.6,16.915,17.249,0.2134,-0.1988,0.0000,14.122,84.400,11.5,4.297
1565,2014-03-20 00:46:44,0.6,16.892,17.225,0.2139,-0.1988,0.0000,13.978,84.900,11.5,4.297
1566,2014-03-20 00:51:44,0.6,16.844,17.201,0.2139,-0.1988,0.0000,13.954,85.400,11.6,4.297
1567,2014-03-20 00:56:44,0.6,16.820,17.177,0.2139,-0.1988,0.0000,13.882,85.300,11.5,4.297
1568,2014-03-20 01:01:44,0.6,16.773,17.153,0.2139,-0.1988,0.0000,13.786,85.500,11.4,4.297
1569,2014-03-20 01:06:44,0.6,16.749,17.106,0.2139,-0.1988,0.0000,13.690,85.700,11.4,4.297
1570,2014-03-20 01:11:44,0.6,16.701,17.082,0.2139,-0.1988,0.0000,13.642,86.000,11.4,4.297
1571,2014-03-20 01:16:44,0.6,16.677,17.058,0.2139,-0.1988,0.0000,13.546,86.900,11.4,4.297
1572,2014-03-20 01:21:44,0.6,16.654,17.034,0.2134,-0.1988,0.0000,13.497,87.300,11.4,4.297
1573,2014-03-20 01:26:44,0.6,16.606,17.011,0.2139,-0.1988,0.0000,13.449,87.300,11.4,4.297
1574,2014-03-20 01:31:44,0.6,16.582,16.963,0.2139,-0.1988,0.0000,13.377,87.600,11.4,4.297
1575,2014-03-20 01:36:44,0.6,16.534,16.939,0.2139,-0.1988,0.0000,13.305,87.900,11.4,4.297
1576,2014-03-20 01:41:44,0.6,16.511,16.915,0.2139,-0.1988,0.0000,13.209,88.400,11.3,4.297
1577,2014-03-20 01:46:44,0.6,16.487,16.892,0.2139,-0.1988,0.0000,13.161,88.100,11.2,4.297
1578,2014-03-20 01:51:44,0.6,16.439,16.868,0.2134,-0.1988,0.0000,13.112,88.300,11.2,4.291
1579,2014-03-20 01:56:44,0.6,16.415,16.820,0.2139,-0.1988,0.0000,13.161,88.300,11.3,4.291
1580,2014-03-20 02:01:44,0.6,16.392,16.796,0.2139,-0.1988,0.0000,13.112,88.200,11.2,4.291
1581,2014-03-20 02:06:44,0.6,16.344,16.773,0.2139,-0.1988,0.0000,13.040,88.000,11.1,4.291
1582,2014-03-20 02:11:44,0.6,16.320,16.749,0.2139,-0.1988,0.0000,12.968,88.300,11.1,4.297
1583,2014-03-20 02:16:44,0.6,16.296,16.725,0.2139,-0.1988,0.0000,12.944,88.500,11.1,4.291
1584,2014-03-20 02:21:44,0.6,16.272,16.701,0.2139,-0.1988,0.0000,12.847,88.900,11.1,4.291
1585,2014-03-20 02:26:44,0.6,16.225,16.677,0.2139,-0.1988,0.0000,12.799,88.600,11.0,4.291
1586,2014-03-20 02:31:44,0.6,16.201,16.630,0.2139,-0.1988,0.0000,12.775,88.200,10.9,4.291
1587,2014-03-20 02:36:44,0.6,16.153,16.630,0.2139,-0.1988,0.0000,12.703,88.300,10.8,4.291
1588,2014-03-20 02:41:44,0.6,16.129,16.582,0.2139,-0.1988,0.0000,12.678,89.200,11.0,4.291
1589,2014-03-20 02:46:44,0.6,16.106,16.558,0.2139,-0.1988,0.0000,12.678,89.200,11.0,4.291
1590,2014-03-20 02:51:44,0.6,16.082,16.534,0.2139,-0.1988,0.0000,12.678,89.500,11.0,4.291
1591,2014-03-20 02:56:44,0.6,16.058,16.511,0.2139,-0.1988,0.0000,12.703,90.100,11.1,4.291
1592,2014-03-20 03:01:44,0.6,16.034,16.487,0.2139,-0.1988,0.0000,12.703,90.100,11.1,4.291
1593,2014-03-20 03:06:44,0.6,15.986,16.463,0.2139,-0.1988,0.0000,12.606,89.900,11.0,4.291
1594,2014-03-20 03:11:44,0.6,15.963,16.439,0.2139,-0.1988,0.0000,12.534,89.800,10.9,4.291
1595,2014-03-20 03:16:44,0.6,15.939,16.415,0.2143,-0.1988,0.0000,12.485,89.300,10.8,4.291
1596,2014-03-20 03:21:44,0.6,15.915,16.392,0.2139,-0.1988,0.0000,12.413,89.200,10.7,4.291
1597,2014-03-20 03:26:44,0.6,15.891,16.368,0.2139,-0.1988,0.0000,12.413,89.200,10.7,4.291
1598,2014-03-20 03:31:44,0.6,15.867,16.344,0.2139,-0.1988,0.0000,12.340,88.600,10.5,4.291
1599,2014-03-20 03:36:44,0.6,15.843,16.320,0.2139,-0.1988,0.0000,12.316,88.600,10.5,4.291
1600,2014-03-20 03:41:44,0.6,15.796,16.296,0.2139,-0.1988,0.0000,12.268,88.600,10.5,4.291
1601,2014-03-20 03:46:44,0.6,15.772,16.272,0.2139,-0.1988,0.0000,12.195,88.500,10.4,4.291
1602,2014-03-20 03:51:44,0.6,15.748,16.249,0.2139,-0.1988,0.0000,12.122,89.000,10.4,4.291
1603,2014-03-20 03:56:44,0.6,15.724,16.225,0.2139,-0.1988,0.0000,12.050,89.100,10.3,4.291
1604,2014-03-20 04:01:44,0.6,15.676,16.201,0.2143,-0.1988,0.0000,11.953,89.200,10.2,4.291
1605,2014-03-20 04:06:44,0.6,15.652,16.153,0.2143,-0.1988,0.0000,11.929,89.500,10.3,4.291
1606,2014-03-20 04:11:44,0.6,15.629,16.129,0.2143,-0.1988,0.0000,11.880,89.400,10.2,4.291
1607,2014-03-20 04:16:44,0.6,15.581,16.106,0.2143,-0.1988,0.0000,11.832,89.200,10.1,4.291
1608,2014-03-20 04:21:44,0.6,15.557,16.082,0.2143,-0.1988,0.0000,11.807,89.200,10.1,4.291
1609,2014-03-20 04:26:44,0.6,15.533,16.058,0.2143,-0.1988,0.0000,11.832,89.000,10.1,4.291
1610,2014-03-20 04:31:44,0.6,15.509,16.034,0.2143,-0.1988,0.0000,11.856,89.000,10.1,4.291
1611,2014-03-20 04:36:44,0.6,15.485,16.010,0.2143,-0.1988,0.0000,11.856,88.600,10.0,4.291
1612,2014-03-20 04:41:44,0.6,15.461,15.986,0.2143,-0.1988,0.0000,11.807,88.300,9.9,4.291
1613,2014-03-20 04:46:44,0.6,15.438,15.963,0.2148,-0.1988,0.0000,11.783,88.300,9.9,4.291
1614,2014-03-20 04:51:44,0.6,15.414,15.939,0.2143,-0.1988,0.0000,11.783,88.000,9.9,4.291
1615,2014-03-20 04:56:44,0.6,15.390,15.915,0.2148,-0.1988,0.0000,11.759,87.800,9.8,4.291
1616,2014-03-20 05:01:44,0.6,15.366,15.891,0.2148,-0.1988,0.0000,11.759,87.800,9.8,4.291
1617,2014-03-20 05:06:44,0.6,15.318,15.867,0.2148,-0.1988,0.0000,11.589,87.100,9.5,4.291
1618,2014-03-20 05:11:44,0.6,15.294,15.843,0.2148,-0.1988,0.0000,11.492,87.200,9.5,4.291
1619,2014-03-20 05:16:44,0.6,15.270,15.819,0.2148,-0.1988,0.0000,11.492,86.900,9.4,4.291
1620,2014-03-20 05:21:44,0.6,15.247,15.796,0.2148,-0.1988,0.0000,11.467,86.300,9.3,4.291
